Light_Intensity,Temperature,PIR,Minute_Of_Day,Room_Occupancy_Count,LED_On
2.25,24.985,0,431,0,0
2.5,24.9675,0,432,0,0
2.5,24.97,0,432,0,0
2.75,24.9675,0,433,0,0
2.5,24.9675,0,433,0,0
3.0,24.9675,0,434,0,0
3.0,24.9675,0,434,0,0
3.5,24.9825,0,435,0,0
3.5,24.9525,0,435,0,0
3.5,24.9525,0,436,0,0
3.5,24.97,0,436,0,0
3.5,24.9525,0,437,0,0
3.5,25.0,0,437,0,0
3.75,25.0,0,438,0,0
3.75,24.9675,0,438,0,0
3.75,24.9825,0,439,0,0
3.75,24.985,0,439,0,0
3.75,24.9525,0,440,0,0
3.75,25.0,0,440,0,0
4.0,24.9675,0,441,0,0
4.0,24.955,0,441,0,0
4.0,24.9675,0,442,0,0
4.0,24.985,0,442,0,0
4.5,24.9675,0,443,0,0
4.5,24.9675,0,443,0,0
4.5,24.9825,0,444,0,0
4.5,24.9675,0,444,0,0
4.5,24.985,0,445,0,0
4.5,24.9675,0,445,0,0
4.5,24.985,0,446,0,0
4.5,24.985,0,446,0,0
4.5,24.985,0,447,0,0
4.5,24.985,0,447,0,0
4.75,24.9675,0,448,0,0
5.25,24.9675,0,448,0,0
5.5,24.9675,0,449,0,0
5.5,24.985,0,450,0,0
5.5,24.985,0,450,0,0
5.5,24.9525,0,451,0,0
5.75,24.985,0,451,0,0
5.75,24.9525,0,452,0,0
6.0,24.9675,0,452,0,0
6.0,24.9675,0,453,0,0
6.25,24.9675,0,454,0,0
6.25,24.9675,0,454,0,0
6.25,24.9675,0,455,0,0
6.25,24.985,0,456,0,0
6.25,24.985,0,456,0,0
6.75,24.985,0,457,0,0
6.75,24.985,0,457,0,0
6.75,24.985,0,458,0,0
6.75,24.9675,0,458,0,0
6.75,24.97,0,459,0,0
6.75,24.9525,0,459,0,0
7.0,24.9525,0,460,0,0
7.0,24.9675,0,460,0,0
7.0,24.9675,0,461,0,0
7.5,24.9525,0,461,0,0
7.75,24.9525,0,462,0,0
7.75,24.985,0,462,0,0
7.75,24.97,0,463,0,0
8.0,25.0,0,463,0,0
8.0,24.97,0,464,0,0
8.25,24.985,0,464,0,0
8.5,24.955,0,465,0,0
8.5,24.97,0,465,0,0
8.5,24.9675,0,466,0,0
8.75,24.9525,0,466,0,0
8.75,24.9375,0,467,0,0
9.0,24.9375,0,467,0,0
9.25,24.9375,0,468,0,0
9.25,24.9525,0,468,0,0
9.5,24.97,0,469,0,0
9.5,24.9375,0,469,0,0
9.75,24.97,0,470,0,0
10.25,24.97,0,470,0,0
10.25,24.97,0,471,0,0
10.5,24.9525,0,471,0,0
10.5,24.97,0,472,0,0
10.5,24.97,0,472,0,0
10.5,24.97,0,473,0,0
10.5,24.97,0,473,0,0
10.5,24.9375,0,474,0,0
10.5,24.97,0,474,0,0
10.75,24.9675,0,475,0,0
10.75,24.985,0,475,0,0
11.0,24.985,0,476,0,0
11.25,24.97,0,476,0,0
11.25,24.97,0,477,0,0
11.25,24.9675,0,477,0,0
11.25,24.9525,0,478,0,0
11.75,24.9525,0,478,0,0
11.75,24.9525,0,479,0,0
11.75,24.9675,0,480,0,0
12.25,24.9525,0,481,0,0
12.25,24.9525,0,481,0,0
12.5,24.9525,0,482,0,0
12.5,24.9675,0,482,0,0
12.5,24.9675,0,483,0,0
12.5,24.9675,0,483,0,0
12.5,24.9675,0,484,0,0
12.5,24.985,0,484,0,0
12.5,24.985,0,485,0,0
12.75,24.985,0,485,0,0
12.75,24.985,0,486,0,0
13.0,24.985,0,486,0,0
13.0,24.97,0,487,0,0
13.25,24.9675,0,487,0,0
13.5,24.97,0,488,0,0
13.5,24.9825,0,488,0,0
13.5,24.9525,0,489,0,0
13.5,24.9675,0,489,0,0
13.5,24.985,0,490,0,0
13.5,24.9675,0,490,0,0
13.5,24.985,0,491,0,0
13.75,24.985,0,491,0,0
13.75,24.97,0,492,0,0
13.75,24.985,0,492,0,0
13.75,24.9675,0,493,0,0
13.75,24.97,0,493,0,0
13.75,24.985,0,494,0,0
14.0,24.985,0,494,0,0
14.0,25.0,0,495,0,0
14.25,25.0,0,495,0,0
14.25,24.9825,0,496,0,0
14.25,24.985,0,496,0,0
14.25,25.0,0,497,0,0
14.25,24.9825,0,497,0,0
14.25,24.9825,0,498,0,0
14.25,24.9825,0,498,0,0
14.25,25.0,0,499,0,0
14.5,25.015,0,499,0,0
14.75,24.985,0,500,0,0
14.75,24.9825,0,500,0,0
14.75,24.985,0,501,0,0
14.75,24.9675,0,501,0,0
14.75,24.9825,0,502,0,0
14.75,24.9825,0,502,0,0
14.75,24.9675,0,503,0,0
14.75,24.9825,0,504,0,0
14.75,24.9825,0,504,0,0
14.75,24.9675,0,505,0,0
14.75,24.985,0,505,0,0
14.75,24.985,0,506,0,0
14.75,25.0,0,506,0,0
15.0,24.9675,0,507,0,0
15.25,24.9525,0,507,0,0
15.25,24.9525,0,508,0,0
15.25,24.9825,0,508,0,0
15.25,24.9675,0,509,0,0
15.25,24.9675,0,509,0,0
15.75,24.9825,0,510,0,0
15.75,24.985,0,510,0,0
15.75,25.0,0,511,0,0
15.5,24.985,0,511,0,0
15.25,24.9675,0,512,0,0
15.5,24.9675,0,512,0,0
15.5,24.9525,0,513,0,0
15.25,24.9525,0,513,0,0
15.5,24.9675,0,514,0,0
15.75,24.9375,0,514,0,0
15.75,24.9525,0,515,0,0
15.5,24.9675,0,515,0,0
15.75,24.9825,0,516,0,0
15.5,24.9675,0,516,0,0
16.0,24.9825,0,517,0,0
16.0,24.985,0,517,0,0
16.0,25.0,0,518,0,0
15.75,24.985,0,518,0,0
16.0,24.9675,0,519,0,0
16.25,24.9975,0,519,0,0
16.25,24.9525,0,520,0,0
16.0,24.9825,0,520,0,0
16.0,25.0,0,521,0,0
16.0,24.985,0,521,0,0
16.0,24.985,0,522,0,0
16.25,25.0,0,522,0,0
16.5,25.014999999999997,0,523,0,0
16.75,24.9825,0,523,0,0
16.75,24.9675,0,524,0,0
16.75,24.9525,0,524,0,0
16.5,24.9675,0,525,0,0
16.5,24.9675,0,525,0,0
16.75,24.9975,0,526,0,0
16.75,24.985,0,526,0,0
16.25,24.9825,0,527,0,0
16.25,24.9675,0,528,0,0
16.25,24.9825,0,528,0,0
16.0,24.9825,0,529,0,0
16.0,24.9825,0,529,0,0
16.0,24.9525,0,530,0,0
16.0,24.9675,0,530,0,0
16.5,24.9525,0,531,0,0
16.25,24.9375,0,531,0,0
16.0,24.9525,0,532,0,0
16.0,24.9675,0,532,0,0
16.0,25.014999999999997,0,533,0,0
16.0,24.9975,0,533,0,0
16.0,24.9825,0,534,0,0
16.0,24.985,0,534,0,0
16.0,24.982499999999998,0,535,0,0
16.0,24.985,0,535,0,0
15.75,25.015,0,536,0,0
16.0,25.029999999999998,0,537,0,0
16.0,25.014999999999997,0,537,0,0
16.25,25.0,0,538,0,0
16.25,24.9825,0,538,0,0
16.25,24.9975,0,539,0,0
16.25,24.9975,0,539,0,0
16.5,25.014999999999997,0,540,0,0
16.25,24.9975,0,540,0,0
16.25,24.9825,0,541,0,0
16.5,24.982499999999998,0,541,0,0
16.5,24.9825,0,542,0,0
16.5,25.014999999999997,0,542,0,0
16.5,25.014999999999997,0,543,0,0
16.5,24.9825,0,543,0,0
16.5,24.9975,0,544,0,0
16.5,24.9675,0,544,0,0
16.5,24.9525,0,545,0,0
16.5,24.9525,0,545,0,0
17.0,24.9675,0,546,0,0
17.0,24.9675,0,546,0,0
17.0,24.9825,0,547,0,0
17.0,24.982499999999998,0,547,0,0
17.0,24.982499999999998,0,548,0,0
16.5,24.9975,0,548,0,0
17.0,25.014999999999997,0,549,0,0
17.0,24.9975,0,549,0,0
17.25,24.9975,0,550,0,0
17.75,25.014999999999997,0,550,0,0
17.25,24.9975,0,551,0,0
17.0,24.9975,0,552,0,0
17.25,24.9825,0,552,0,0
17.5,25.0,0,553,0,0
17.0,24.982499999999998,0,553,0,0
17.5,24.982499999999998,0,554,0,0
17.75,24.9675,0,554,0,0
17.75,24.982499999999998,0,555,0,0
17.75,25.0,0,555,0,0
17.75,24.982499999999998,0,556,0,0
17.75,24.982499999999998,0,556,0,0
17.75,24.9675,0,557,0,0
18.0,24.982499999999998,0,557,0,0
18.25,24.9675,0,558,0,0
18.25,24.9825,0,558,0,0
18.25,25.0,0,559,0,0
17.75,25.014999999999997,0,559,0,0
18.0,25.0175,0,560,0,0
18.25,25.014999999999997,0,560,0,0
18.25,25.015,0,561,0,0
18.5,25.015,0,561,0,0
18.5,25.0,0,562,0,0
18.25,25.015,0,562,0,0
18.25,25.015,0,563,0,0
17.75,25.0325,0,563,0,0
18.25,25.015,0,564,0,0
18.75,25.0325,0,564,0,0
18.75,25.0325,0,565,0,0
18.75,25.0325,0,565,0,0
18.75,25.0325,0,566,0,0
18.75,25.0325,0,566,0,0
18.75,25.0325,0,567,0,0
18.5,25.0325,0,567,0,0
18.5,25.0325,0,568,0,0
18.5,25.015,0,568,0,0
18.75,25.015,0,569,0,0
18.75,25.0,0,569,0,0
18.75,25.015,0,570,0,0
18.5,25.015,0,570,0,0
18.75,25.015,0,571,0,0
18.75,25.015,0,571,0,0
18.75,25.015,0,572,0,0
18.75,25.015,0,572,0,0
19.5,25.015,0,573,0,0
19.5,25.0,0,573,0,0
19.5,25.015,0,574,0,0
19.5,25.015,0,574,0,0
20.0,25.0475,0,575,0,0
20.0,25.0475,0,576,0,0
20.25,25.0475,0,576,0,0
20.0,25.0475,0,577,0,0
20.0,25.0775,0,577,0,0
20.25,25.0475,0,578,0,0
20.5,25.0475,0,578,0,0
20.5,25.0625,0,579,0,0
20.5,25.064999999999998,0,579,0,0
20.0,25.0475,0,580,0,0
20.0,25.0475,0,580,0,0
20.0,25.0325,0,581,0,0
20.25,25.0625,0,581,0,0
20.75,25.0475,0,582,0,0
20.5,25.0475,0,582,0,0
20.5,25.0475,0,583,0,0
20.5,25.0475,0,583,0,0
20.5,25.0475,0,584,0,0
20.5,25.0475,0,584,0,0
20.5,25.0475,0,585,0,0
20.5,25.0325,0,585,0,0
20.5,25.0325,0,586,0,0
20.5,25.0325,0,586,0,0
20.75,25.0325,0,587,0,0
20.75,25.0325,0,587,0,0
21.0,25.0325,0,588,0,0
21.5,25.049999999999997,0,588,0,0
21.5,25.049999999999997,0,589,0,0
21.5,25.0475,0,589,0,0
21.5,25.0475,0,590,0,0
21.5,25.0625,0,590,0,0
21.25,25.0625,0,591,0,0
21.5,25.0625,0,591,0,0
21.5,25.0625,0,592,0,0
21.5,25.0475,0,592,0,0
21.5,25.064999999999998,0,593,0,0
22.0,25.064999999999998,0,594,0,0
22.25,25.0325,0,594,0,0
22.25,25.015,0,595,0,0
22.75,25.03,0,595,0,0
23.0,25.0325,0,596,0,0
22.5,25.064999999999998,0,596,0,0
22.0,25.064999999999998,0,597,0,0
22.0,25.0625,0,597,0,0
22.25,25.0625,0,598,0,0
22.5,25.08,0,598,0,0
22.5,25.0775,0,599,0,0
22.25,25.1125,0,600,0,0
22.5,25.095,0,600,0,0
21.75,25.11,0,601,0,0
22.0,25.11,0,601,0,0
22.5,25.1275,0,602,0,0
23.0,25.1275,0,602,0,0
23.25,25.11,0,603,0,0
23.0,25.0925,0,603,0,0
23.0,25.0925,0,604,0,0
23.0,25.0775,0,604,0,0
23.25,25.0925,0,605,0,0
23.5,25.0925,0,605,0,0
23.5,25.08,0,606,0,0
23.5,25.0625,0,606,0,0
23.5,25.095,0,607,0,0
23.5,25.1125,0,607,0,0
23.5,25.1275,0,608,0,0
23.5,25.1125,0,608,0,0
23.5,25.095,0,609,0,0
23.5,25.095,0,609,0,0
23.5,25.145,0,610,0,0
23.75,25.159999999999997,0,610,0,0
23.5,25.1425,0,611,0,0
24.25,25.1275,0,611,0,0
24.25,25.125,0,612,0,0
24.25,25.127499999999998,0,612,0,0
24.0,25.159999999999997,0,613,0,0
24.0,25.159999999999997,0,613,0,0
24.0,25.1275,0,614,0,0
23.5,25.159999999999997,0,614,0,0
23.5,25.1425,0,615,0,0
23.5,25.125,0,615,0,0
23.5,25.174999999999997,0,616,0,0
23.5,25.127499999999998,0,616,0,0
24.25,25.16,0,617,0,0
24.5,25.1425,0,617,0,0
24.5,25.145,0,618,0,0
24.75,25.1425,0,618,0,0
24.75,25.145,0,619,0,0
25.0,25.159999999999997,0,619,0,0
25.25,25.127499999999998,0,620,0,0
25.5,25.174999999999997,0,620,0,0
26.0,25.125,0,621,0,0
25.75,25.159999999999997,0,621,0,0
25.75,25.127499999999998,0,622,0,0
25.5,25.145,0,622,0,0
25.25,25.125,0,623,0,0
25.0,25.159999999999997,0,624,0,0
24.75,25.159999999999997,0,624,0,0
25.25,25.1425,0,625,0,0
25.25,25.174999999999997,0,625,0,0
25.25,25.159999999999997,0,626,0,0
25.0,25.174999999999997,0,626,0,0
25.0,25.174999999999997,0,627,0,0
25.25,25.174999999999997,0,627,0,0
25.25,25.174999999999997,0,628,0,0
25.75,25.174999999999997,0,628,0,0
25.75,25.174999999999997,0,629,0,0
26.0,25.205,0,629,0,0
26.25,25.174999999999997,0,630,0,0
26.0,25.174999999999997,0,630,0,0
26.0,25.189999999999998,0,631,0,0
26.0,25.159999999999997,0,631,0,0
26.5,25.159999999999997,0,632,0,0
26.25,25.174999999999997,0,632,0,0
26.0,25.159999999999997,0,633,0,0
26.25,25.159999999999997,0,633,0,0
27.0,25.174999999999997,0,634,0,0
27.25,25.159999999999997,0,634,0,0
28.0,25.159999999999997,0,635,0,0
28.25,25.174999999999997,0,635,0,0
28.25,25.174999999999997,0,636,0,0
28.25,25.1725,0,636,0,0
28.0,25.159999999999997,0,637,0,0
28.0,25.174999999999997,0,637,0,0
28.0,25.159999999999997,0,638,0,0
26.5,25.159999999999997,0,638,0,0
26.5,25.174999999999997,0,639,0,0
27.0,25.205,0,639,0,0
26.75,25.205,0,640,0,0
26.25,25.189999999999998,0,640,0,0
26.25,25.22,0,641,0,0
26.5,25.189999999999998,0,641,0,0
26.5,25.189999999999998,0,642,0,0
27.0,25.189999999999998,0,642,0,0
27.0,25.174999999999997,0,643,0,0
27.0,25.22,0,643,0,0
26.75,25.205,0,644,0,0
27.0,25.189999999999998,0,644,0,0
27.25,25.205,0,645,0,0
27.0,25.189999999999998,0,645,0,0
26.5,25.205,0,646,0,0
26.5,25.22,0,646,0,0
26.0,25.189999999999998,0,647,0,0
26.25,25.205,0,647,0,0
27.0,25.189999999999998,0,648,0,0
27.0,25.189999999999998,0,649,0,0
28.0,25.189999999999998,0,650,0,0
28.5,25.205,0,650,0,0
28.0,25.205,0,651,0,0
27.0,25.22,0,651,0,0
27.25,25.189999999999998,0,652,0,0
28.0,25.205,0,652,0,0
28.0,25.189999999999998,0,653,0,0
28.25,25.22,0,653,0,0
28.0,25.189999999999998,0,654,0,0
27.75,25.22,0,654,0,0
28.25,25.22,0,655,0,0
28.75,25.25,0,655,0,0
29.0,25.235,0,656,0,0
29.0,25.205,0,656,0,0
29.0,25.25,0,657,0,0
30.75,25.205,0,657,0,0
32.25,25.205,0,658,0,0
31.5,25.189999999999998,0,658,0,0
30.75,25.205,0,659,0,0
31.0,25.22,0,659,0,0
31.75,25.235,0,660,0,0
31.0,25.235,0,660,0,0
29.25,25.205,0,661,0,0
30.0,25.22,0,661,0,0
30.75,25.235,0,662,0,0
31.0,25.22,0,662,0,0
30.75,25.2375,0,663,0,0
29.25,25.22,0,663,0,0
29.5,25.205,0,664,0,0
29.0,25.2375,0,664,0,0
29.25,25.2525,0,665,0,0
28.75,25.2525,0,665,0,0
28.75,25.235,0,666,0,0
29.75,25.2525,0,666,0,0
30.5,25.235,0,667,0,0
29.75,25.2525,0,667,0,0
30.0,25.2525,0,668,0,0
30.75,25.267500000000002,0,668,0,0
30.75,25.2525,0,669,0,0
32.5,25.2525,0,669,0,0
33.25,25.267500000000002,0,670,0,0
32.0,25.267500000000002,0,670,0,0
32.0,25.2525,0,671,0,0
32.0,25.267500000000002,0,671,0,0
32.0,25.267500000000002,0,672,0,0
32.5,25.267500000000002,0,673,0,0
32.25,25.267500000000002,0,673,0,0
32.0,25.285,0,674,0,0
31.75,25.267500000000002,0,674,0,0
31.5,25.282500000000002,0,675,0,0
30.75,25.285,0,675,0,0
31.25,25.267500000000002,0,676,0,0
31.75,25.267500000000002,0,676,0,0
32.0,25.267500000000002,0,677,0,0
32.0,25.267500000000002,0,677,0,0
31.75,25.3,0,678,0,0
31.75,25.285,0,678,0,0
32.0,25.285,0,679,0,0
32.75,25.282500000000002,0,679,0,0
33.25,25.282500000000002,0,680,0,0
33.5,25.267500000000002,0,680,0,0
34.25,25.2525,0,681,0,0
34.75,25.282500000000002,0,681,0,0
34.75,25.3,0,682,0,0
34.5,25.267500000000002,0,682,0,0
34.75,25.267500000000002,0,683,0,0
34.75,25.267500000000002,0,683,0,0
34.75,25.282500000000002,0,684,0,0
35.0,25.267500000000002,0,684,0,0
35.0,25.267500000000002,0,685,0,0
34.5,25.267500000000002,0,685,0,0
34.5,25.282500000000002,0,686,0,0
34.5,25.282500000000002,0,686,0,0
34.5,25.267500000000002,0,687,0,0
34.25,25.267500000000002,0,687,0,0
34.25,25.282500000000002,0,688,0,0
34.75,25.282500000000002,0,688,0,0
34.75,25.282500000000002,0,689,0,0
35.0,25.282500000000002,0,689,0,0
35.0,25.282500000000002,0,690,0,0
34.75,25.285,0,690,0,0
34.75,25.282500000000002,0,691,0,0
35.25,25.282500000000002,0,691,0,0
35.25,25.282500000000002,0,692,0,0
35.25,25.282500000000002,0,692,0,0
35.25,25.3,0,693,0,0
35.25,25.282500000000002,0,693,0,0
35.0,25.282500000000002,0,694,0,0
34.75,25.282500000000002,0,694,0,0
34.25,25.282500000000002,0,695,0,0
34.0,25.3,0,695,0,0
33.75,25.282500000000002,0,696,0,0
34.25,25.282500000000002,0,697,0,0
33.75,25.3,0,697,0,0
33.75,25.282500000000002,0,698,0,0
33.75,25.3,0,698,0,0
34.5,25.314999999999998,0,699,0,0
34.75,25.282500000000002,0,699,0,0
35.25,25.3,0,700,0,0
35.25,25.282500000000002,0,700,0,0
35.0,25.282500000000002,0,701,0,0
35.25,25.2975,0,701,0,0
35.25,25.2975,0,702,0,0
35.25,25.2975,0,702,0,0
35.25,25.314999999999998,0,703,0,0
35.25,25.2975,0,703,0,0
35.5,25.282500000000002,0,704,0,0
35.75,25.3125,0,704,0,0
35.75,25.3275,0,705,0,0
34.75,25.314999999999998,0,706,0,0
34.75,25.33,0,706,0,0
34.75,25.314999999999998,0,707,0,0
34.25,25.33,0,707,0,0
34.0,25.3125,0,708,0,0
33.25,25.33,1,708,0,0
58.0,25.33,1,709,1,1
62.75,25.3275,1,709,1,1
65.25,25.36,1,710,1,1
65.75,25.3575,1,710,1,1
66.75,25.375,0,711,1,1
68.5,25.3275,0,711,1,1
68.0,25.36,0,712,1,1
69.25,25.3425,0,712,1,1
69.0,25.345,0,713,1,1
67.75,25.3425,0,713,1,1
66.75,25.36,0,714,1,1
66.5,25.36,0,714,1,1
67.5,25.36,1,715,1,1
67.25,25.36,1,715,1,1
68.25,25.36,1,716,1,1
69.0,25.3925,1,716,1,1
69.25,25.375,0,717,1,1
68.5,25.377499999999998,1,717,1,1
68.0,25.36,0,718,1,1
67.5,25.375,1,718,1,1
67.75,25.377499999999998,0,719,1,1
67.5,25.3925,1,719,1,1
67.25,25.4075,0,720,1,1
66.25,25.3925,0,721,1,1
67.5,25.4075,1,721,1,1
66.75,25.4075,0,722,1,1
67.5,25.4075,0,722,1,1
67.75,25.4075,1,723,1,1
68.75,25.4225,0,723,1,1
69.75,25.4225,1,724,1,1
70.25,25.3925,0,724,1,1
71.0,25.4225,0,725,1,1
71.5,25.4225,0,725,1,1
70.25,25.4225,0,726,1,1
70.25,25.4225,0,726,1,1
70.25,25.4225,0,727,1,1
70.25,25.4225,0,727,1,1
70.75,25.4375,1,728,1,1
70.75,25.4375,1,728,1,1
70.25,25.4375,1,729,1,1
70.75,25.4375,1,729,1,1
70.5,25.4375,1,730,1,1
70.0,25.455,0,730,1,1
70.0,25.4375,1,731,1,1
69.5,25.4375,0,731,1,1
67.75,25.4375,0,732,1,1
68.5,25.455,1,732,1,1
68.0,25.47,1,733,1,1
69.0,25.4375,0,733,1,1
69.25,25.4525,1,734,1,1
68.75,25.4375,0,734,1,1
68.75,25.4375,1,735,1,1
68.25,25.4375,1,735,1,1
68.5,25.467499999999998,0,736,1,1
68.0,25.467499999999998,1,736,1,1
67.5,25.467499999999998,1,737,1,1
68.5,25.485,0,737,1,1
69.0,25.485,1,738,1,1
69.25,25.47,0,738,1,1
70.75,25.485,0,739,1,1
71.5,25.485,0,739,1,1
71.0,25.47,1,740,1,1
71.5,25.47,1,740,1,1
71.0,25.47,1,741,1,1
71.0,25.452499999999997,0,741,1,1
71.25,25.485,0,742,1,1
71.25,25.485,0,742,1,1
71.5,25.485,0,743,1,1
72.0,25.502499999999998,1,743,1,1
72.25,25.485,1,744,1,1
72.0,25.485,1,745,1,1
71.5,25.485,0,745,1,1
70.5,25.502499999999998,0,746,1,1
69.5,25.502499999999998,1,746,1,1
69.25,25.502499999999998,0,747,1,1
69.5,25.502499999999998,1,747,1,1
69.5,25.5175,1,748,1,1
69.5,25.5175,1,748,1,1
69.5,25.502499999999998,0,749,1,1
69.5,25.502499999999998,1,749,1,1
69.25,25.505,1,750,1,1
69.25,25.52,0,750,1,1
69.0,25.52,0,751,1,1
69.75,25.535,0,751,1,1
70.25,25.535,1,752,1,1
69.25,25.55,0,752,1,1
69.0,25.55,0,753,1,1
68.5,25.55,0,753,1,1
69.5,25.565,0,754,1,1
70.25,25.55,0,754,1,1
71.5,25.55,0,755,1,1
73.0,25.55,0,755,1,1
73.5,25.55,0,756,1,1
73.25,25.55,0,756,1,1
73.75,25.55,0,757,1,1
73.75,25.55,1,757,1,1
73.25,25.565,0,758,1,1
72.5,25.55,1,758,1,1
71.0,25.55,1,759,1,1
70.5,25.55,0,759,1,1
70.5,25.565,0,760,1,1
70.25,25.55,0,760,1,1
69.75,25.565,0,761,1,1
70.5,25.565,0,762,1,1
71.5,25.565,1,762,1,1
73.25,25.55,1,763,1,1
72.25,25.565,0,763,1,1
72.25,25.55,1,764,1,1
72.5,25.565,0,764,1,1
73.0,25.565,1,765,1,1
72.75,25.565,1,765,1,1
73.25,25.565,0,766,1,1
73.25,25.565,1,766,1,1
73.25,25.565,1,767,1,1
73.25,25.565,0,767,1,1
70.0,25.565,1,768,1,1
68.75,25.580000000000002,1,769,2,1
108.0,25.595,1,769,2,0
124.25,25.58,1,770,2,0
129.0,25.595,1,770,2,0
130.75,25.61,1,771,2,0
131.25,25.61,1,771,2,0
132.25,25.625,1,772,2,0
132.75,25.64,1,772,2,0
133.0,25.61,1,773,2,0
133.25,25.625,1,773,2,0
134.0,25.64,1,774,2,0
133.5,25.655,1,774,2,0
132.75,25.655,0,775,2,0
132.75,25.6725,1,775,2,0
132.75,25.689999999999998,0,776,2,0
133.25,25.6875,1,776,2,0
133.25,25.6725,0,777,2,0
134.5,25.6875,0,777,2,0
135.0,25.689999999999998,0,778,2,0
136.0,25.6725,1,778,2,0
138.0,25.6725,1,779,2,0
138.0,25.72,1,780,2,0
137.0,25.705,1,780,2,0
137.0,25.705,1,781,2,0
136.5,25.72,0,781,2,0
136.5,25.72,0,782,2,0
136.5,25.72,1,782,2,0
137.0,25.72,1,783,2,0
136.5,25.72,1,783,2,0
135.0,25.7025,1,784,2,0
134.75,25.72,1,784,2,0
135.5,25.752499999999998,0,785,2,0
135.25,25.7025,0,785,2,0
135.25,25.735,1,786,2,0
135.0,25.7825,1,786,2,0
133.5,25.75,1,787,2,0
134.0,25.765,1,787,2,0
134.0,25.7675,1,788,2,0
134.75,25.795,0,788,2,0
135.75,25.78,1,789,2,0
136.25,25.7675,1,789,2,0
137.0,25.7825,0,790,2,0
137.0,25.7825,0,790,2,0
137.0,25.7975,1,791,2,0
135.5,25.7975,0,791,2,0
136.0,25.799999999999997,1,792,2,0
136.5,25.814999999999998,1,793,2,0
137.0,25.7975,0,793,2,0
136.5,25.7975,1,794,2,0
136.5,25.7825,1,794,2,0
136.75,25.814999999999998,1,795,2,0
137.0,25.83,1,795,2,0
137.25,25.814999999999998,1,796,2,0
135.25,25.83,1,796,2,0
135.5,25.814999999999998,0,797,2,0
135.75,25.814999999999998,0,797,2,0
136.0,25.8325,0,798,2,0
137.0,25.8325,0,798,2,0
136.75,25.83,0,799,2,0
134.75,25.83,0,799,2,0
133.75,25.83,0,800,2,0
134.0,25.83,0,800,2,0
134.5,25.8625,1,801,2,0
135.5,25.8475,1,801,2,0
136.75,25.814999999999998,0,802,2,0
136.75,25.8475,1,802,2,0
137.0,25.8475,1,803,2,0
136.25,25.8475,1,803,2,0
135.75,25.8775,0,804,2,0
136.0,25.8775,0,804,2,0
136.25,25.8775,0,805,2,0
137.0,25.8475,1,805,2,0
138.75,25.8775,1,806,2,0
139.0,25.86,1,806,2,0
139.0,25.845,1,807,2,0
139.0,25.83,1,807,2,0
139.25,25.83,1,808,2,0
140.25,25.8475,1,808,2,0
140.25,25.83,0,809,2,0
140.75,25.845,0,809,2,0
140.25,25.8625,0,810,2,0
140.25,25.845,0,810,2,0
140.25,25.8775,0,811,2,0
139.5,25.8475,1,811,2,0
139.5,25.8625,0,812,2,0
138.75,25.892500000000002,1,812,2,0
138.75,25.8775,0,813,2,0
138.75,25.8925,1,813,2,0
139.0,25.8925,1,814,2,0
139.5,25.8925,1,814,2,0
139.75,25.9075,0,815,2,0
139.0,25.877499999999998,0,815,2,0
139.25,25.8925,0,816,2,0
140.75,25.892500000000002,1,817,2,0
140.25,25.892500000000002,0,818,2,0
139.75,25.892500000000002,1,818,2,0
138.75,25.8925,1,819,2,0
138.25,25.9225,1,819,2,0
138.25,25.9075,0,820,2,0
137.75,25.9075,0,820,2,0
138.0,25.9075,0,821,2,0
138.0,25.9075,0,821,2,0
139.0,25.9225,0,822,2,0
138.75,25.9075,0,822,2,0
139.0,25.9225,1,823,2,0
139.75,25.9225,1,823,2,0
139.0,25.9525,0,824,2,0
139.5,26.0,1,824,2,0
139.25,26.0625,1,825,2,0
140.0,26.08,1,825,2,0
141.0,26.08,1,826,2,0
141.25,26.11,0,826,2,0
141.5,26.14,0,827,2,0
140.75,26.1575,0,827,2,0
139.75,26.1575,1,828,2,0
139.25,26.1725,1,828,2,0
138.75,26.1875,1,829,2,0
139.0,26.1575,0,829,2,0
139.0,26.1725,1,830,2,0
139.0,26.1875,1,830,2,0
139.0,26.205,1,831,2,0
138.5,26.2025,0,831,2,0
138.75,26.1875,1,832,2,0
138.5,26.1875,0,832,2,0
136.75,26.2175,1,833,2,0
136.5,26.2175,1,833,2,0
136.25,26.235,1,834,2,0
136.5,26.2325,1,834,2,0
137.0,26.2175,1,835,2,0
136.5,26.2175,1,835,2,0
135.75,26.2325,0,836,2,0
136.25,26.2325,1,836,2,0
136.75,26.2325,0,837,2,0
135.0,26.2325,0,837,2,0
135.5,26.2325,0,838,2,0
135.25,26.2325,0,838,2,0
134.75,26.2175,0,839,2,0
133.75,26.2325,0,839,2,0
133.5,26.2325,0,840,2,0
133.5,26.25,0,840,2,0
133.25,26.25,0,841,2,0
133.5,26.25,0,842,2,0
133.25,26.2825,0,842,2,0
134.0,26.2675,0,843,2,0
136.5,26.2675,0,843,2,0
136.5,26.2975,1,844,2,0
136.75,26.2825,0,844,2,0
136.25,26.252499999999998,1,845,2,0
136.5,26.2675,1,845,2,0
135.5,26.284999999999997,1,846,2,0
135.75,26.2675,1,847,2,0
135.0,26.284999999999997,0,847,2,0
134.5,26.284999999999997,0,848,2,0
134.25,26.284999999999997,1,848,2,0
134.5,26.284999999999997,1,849,2,0
